touchpoint_id,customer_id,session_id,journey_id,touchpoint_date,touchpoint_datetime,touchpoint_hour,day_of_week,week_number,month,quarter,year,channel,channel_category,campaign_name,utm_source,utm_medium,touchpoint_position,total_touchpoints,is_first_touch,is_last_touch,position_label,days_since_first_touch,customer_segment,region,device_type,session_duration_sec,pages_viewed,bounce_flag,touchpoint_cost_usd,converted,journey_converted,conversion_date,days_to_conversion,order_value_usd,journey_order_value,is_duplicate_flag
TP-0007862,CUST-02460,SESS-CUST-02460-3,JRN-CUST-02460,2024-08-25,2024-08-25 00:00:00,0.0,Sunday,34,8,Q3,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,3,3,0,1,Last Touch,6,Lapsed Customer,North America,Mobile,116,4,0,1.5598,0,0,,,0.0,0.0,0
TP-0007863,CUST-02461,SESS-CUST-02461-1,JRN-CUST-02461,2024-08-22,2024-08-22 00:00:00,0.0,Thursday,34,8,Q3,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,1,3,1,0,First Touch,0,Returning Customer,North America,Mobile,109,3,0,3.2571,0,0,,,0.0,0.0,0
TP-0007864,CUST-02461,SESS-CUST-02461-2,JRN-CUST-02461,2024-08-25,2024-08-25 00:00:00,0.0,Sunday,34,8,Q3,2024,Paid Social,Paid,Back_to_School_Aug,facebook,paid_social,2,3,0,0,Mid Touch,5,Returning Customer,North America,Mobile,107,4,0,0.9806,0,0,,,0.0,0.0,0
TP-0007865,CUST-02461,SESS-CUST-02461-3,JRN-CUST-02461,2024-08-29,2024-08-29 00:00:00,0.0,Thursday,35,8,Q3,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,3,3,0,1,Last Touch,10,Returning Customer,North America,Mobile,107,1,1,1.531,0,0,,,0.0,0.0,0
TP-0007866,CUST-02462,SESS-CUST-02462-1,JRN-CUST-02462,2024-07-08,2024-07-08 00:00:00,0.0,Monday,28,7,Q3,2024,Direct,Earned,Bookmark_Return,direct,none,1,3,1,0,First Touch,0,New Customer,Latin America,Mobile,247,2,0,0.0,0,0,,,0.0,0.0,0
TP-0007867,CUST-02462,SESS-CUST-02462-2,JRN-CUST-02462,2024-07-09,2024-07-09 00:00:00,0.0,Tuesday,28,7,Q3,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,2,3,0,0,Mid Touch,1,New Customer,Latin America,Mobile,93,6,0,2.4012,0,0,,,0.0,0.0,0
TP-0007868,CUST-02462,SESS-CUST-02462-3,JRN-CUST-02462,2024-07-10,2024-07-10 00:00:00,0.0,Wednesday,28,7,Q3,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,3,3,0,1,Last Touch,3,New Customer,Latin America,Desktop,269,4,0,3.062,0,0,,,0.0,0.0,0
TP-0007869,CUST-02463,SESS-CUST-02463-1,JRN-CUST-02463,2024-07-09,2024-07-09 00:00:00,0.0,Tuesday,28,7,Q3,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,1,3,1,0,First Touch,0,Returning Customer,North America,Mobile,41,3,0,4.2086,0,0,,,0.0,0.0,0
TP-0007870,CUST-02463,SESS-CUST-02463-2,JRN-CUST-02463,2024-07-14,2024-07-14 00:00:00,0.0,Sunday,28,7,Q3,2024,Display,Paid,Retargeting_Display,display,display,2,3,0,0,Mid Touch,6,Returning Customer,North America,Desktop,73,1,1,0.5418,0,0,,,0.0,0.0,0
TP-0007871,CUST-02463,SESS-CUST-02463-3,JRN-CUST-02463,2024-07-20,2024-07-20 00:00:00,0.0,Saturday,29,7,Q3,2024,Email,Owned,Abandoned_Cart,email,email,3,3,0,1,Last Touch,12,Returning Customer,North America,Mobile,146,1,1,0.245,0,0,,,0.0,0.0,0
TP-0007872,CUST-02464,SESS-CUST-02464-1,JRN-CUST-02464,2024-01-26,2024-01-26 00:00:00,0.0,Friday,4,1,Q1,2024,Paid Social,Paid,Back_to_School_Aug,facebook,paid_social,1,3,1,0,First Touch,0,New Customer,Europe,Mobile,122,6,0,2.3224,0,0,,,0.0,0.0,0
TP-0007873,CUST-02464,SESS-CUST-02464-2,JRN-CUST-02464,2024-01-29,2024-01-29 00:00:00,0.0,Monday,5,1,Q1,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,3,0,0,Mid Touch,4,New Customer,Europe,Mobile,133,4,0,2.1394,0,0,,,0.0,0.0,0
TP-0007874,CUST-02464,SESS-CUST-02464-3,JRN-CUST-02464,2024-01-30,2024-01-30 00:00:00,0.0,Tuesday,5,1,Q1,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,3,3,0,1,Last Touch,9,New Customer,Europe,Desktop,253,3,0,2.1445,0,0,,,0.0,0.0,0
TP-0007875,CUST-02465,SESS-CUST-02465-1,JRN-CUST-02465,2024-07-22,2024-07-22 00:00:00,0.0,Monday,30,7,Q3,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,1,5,1,0,First Touch,0,Loyal Customer,North America,Mobile,200,3,0,4.3984,0,1,2024-07-25,3.0,0.0,93.58,0
TP-0007876,CUST-02465,SESS-CUST-02465-2,JRN-CUST-02465,2024-07-22,2024-07-22 00:00:00,0.0,Monday,30,7,Q3,2024,SEO/Organic,Earned,Organic_Search,organic,organic,2,5,0,0,Mid Touch,0,Loyal Customer,North America,Mobile,227,3,0,0.0,0,1,2024-07-25,3.0,0.0,93.58,0
TP-0007877,CUST-02465,SESS-CUST-02465-3,JRN-CUST-02465,2024-07-23,2024-07-23 00:00:00,0.0,Tuesday,30,7,Q3,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,3,5,0,0,Mid Touch,1,Loyal Customer,North America,Mobile,272,2,0,2.8157,0,1,2024-07-25,3.0,0.0,93.58,0
TP-0007878,CUST-02465,SESS-CUST-02465-4,JRN-CUST-02465,2024-07-23,2024-07-23 00:00:00,0.0,Tuesday,30,7,Q3,2024,Email,Owned,Abandoned_Cart,email,email,4,5,0,0,Mid Touch,2,Loyal Customer,North America,Mobile,270,4,0,0.0788,0,1,2024-07-25,3.0,0.0,93.58,0
TP-0007879,CUST-02465,SESS-CUST-02465-5,JRN-CUST-02465,2024-07-24,2024-07-24 00:00:00,0.0,Wednesday,30,7,Q3,2024,SEO/Organic,Earned,Organic_Search,organic,organic,5,5,0,1,Last Touch,3,Loyal Customer,North America,Tablet,361,5,0,0.0,1,1,2024-07-25,3.0,93.58,93.58,0
TP-0007880,CUST-02466,SESS-CUST-02466-1,JRN-CUST-02466,2024-09-29,2024-09-29 00:00:00,0.0,Sunday,39,9,Q3,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,1,2,1,0,First Touch,0,VIP Customer,North America,Mobile,93,5,0,1.014,0,0,,,0.0,0.0,0
TP-0007881,CUST-02466,SESS-CUST-02466-2,JRN-CUST-02466,2024-10-05,2024-10-05 00:00:00,0.0,Saturday,40,10,Q4,2024,Email,Owned,Post_Purchase,email,email,2,2,0,1,Last Touch,13,VIP Customer,North America,Mobile,242,3,0,0.1991,0,0,,,0.0,0.0,0
TP-0007882,CUST-02467,SESS-CUST-02467-1,JRN-CUST-02467,2024-06-28,2024-06-28 00:00:00,0.0,Friday,26,6,Q2,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,1,2,1,0,First Touch,0,Loyal Customer,North America,Mobile,102,3,0,1.6823,0,1,2024-07-01,3.0,0.0,101.74,0
TP-0007883,CUST-02467,SESS-CUST-02467-2,JRN-CUST-02467,2024-06-29,2024-06-29 00:00:00,0.0,Saturday,26,6,Q2,2024,Email,Owned,Win_Back_Campaign,email,email,2,2,0,1,Last Touch,3,Loyal Customer,North America,Desktop,101,1,1,0.114,1,1,2024-07-01,3.0,101.74,101.74,0
TP-0007884,CUST-02468,SESS-CUST-02468-1,JRN-CUST-02468,2024-05-17,2024-05-17 00:00:00,0.0,Friday,20,5,Q2,2024,Email,Owned,Post_Purchase,email,email,1,4,1,0,First Touch,0,New Customer,Europe,Mobile,217,4,0,0.171,0,0,,,0.0,0.0,0
TP-0007885,CUST-02468,SESS-CUST-02468-2,JRN-CUST-02468,2024-05-17,2024-05-17 00:00:00,0.0,Friday,20,5,Q2,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,2,4,0,0,Mid Touch,1,New Customer,Europe,Desktop,199,1,1,1.6473,0,0,,,0.0,0.0,0
TP-0007886,CUST-02468,SESS-CUST-02468-3,JRN-CUST-02468,2024-05-18,2024-05-18 00:00:00,0.0,Saturday,20,5,Q2,2024,Email,Owned,Abandoned_Cart,email,email,3,4,0,0,Mid Touch,2,New Customer,Europe,Mobile,233,2,0,0.1298,0,0,,,0.0,0.0,0
TP-0007887,CUST-02468,SESS-CUST-02468-4,JRN-CUST-02468,2024-05-19,2024-05-19 00:00:00,0.0,Sunday,20,5,Q2,2024,Direct,Earned,Bookmark_Return,direct,none,4,4,0,1,Last Touch,3,New Customer,Europe,Mobile,157,1,1,0.0,0,0,,,0.0,0.0,0
TP-0007888,CUST-02469,SESS-CUST-02469-1,JRN-CUST-02469,2024-10-20,2024-10-20 00:00:00,0.0,Sunday,42,10,Q4,2024,Direct,Earned,Direct_Traffic,direct,none,1,3,1,0,First Touch,0,Loyal Customer,Europe,Desktop,216,3,0,0.0,0,1,2024-11-04,19.0,0.0,150.47,0
TP-0007889,CUST-02469,SESS-CUST-02469-2,JRN-CUST-02469,2024-10-23,2024-10-23 00:00:00,0.0,Wednesday,43,10,Q4,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,2,3,0,0,Mid Touch,9,Loyal Customer,Europe,Desktop,161,1,1,1.5892,0,1,2024-11-04,19.0,0.0,150.47,0
TP-0007890,CUST-02469,SESS-CUST-02469-3,JRN-CUST-02469,2024-10-30,2024-10-30 00:00:00,0.0,Wednesday,44,10,Q4,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,3,3,0,1,Last Touch,19,Loyal Customer,Europe,Desktop,183,3,0,4.4048,1,1,2024-11-04,19.0,150.47,150.47,0
TP-0007891,CUST-02470,SESS-CUST-02470-1,JRN-CUST-02470,2024-10-15,2024-10-15 00:00:00,0.0,Tuesday,42,10,Q4,2024,Display,Paid,YouTube_Preroll,display,display,1,4,1,0,First Touch,0,VIP Customer,North America,Mobile,31,4,0,0.4819,0,1,2024-10-27,14.0,0.0,220.86,0
TP-0007892,CUST-02470,SESS-CUST-02470-2,JRN-CUST-02470,2024-10-16,2024-10-16 00:00:00,0.0,Wednesday,42,10,Q4,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,2,4,0,0,Mid Touch,4,VIP Customer,North America,Mobile,269,2,0,2.529,0,1,2024-10-27,14.0,0.0,220.86,0
TP-0007893,CUST-02470,SESS-CUST-02470-3,JRN-CUST-02470,2024-10-20,2024-10-20 00:00:00,0.0,Sunday,42,10,Q4,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,3,4,0,0,Mid Touch,9,VIP Customer,North America,Tablet,36,3,0,1.8946,0,1,2024-10-27,14.0,0.0,220.86,0
TP-0007894,CUST-02470,SESS-CUST-02470-4,JRN-CUST-02470,2024-10-23,2024-10-23 00:00:00,0.0,Wednesday,43,10,Q4,2024,Paid Search,Paid,,google,cpc,4,4,0,1,Last Touch,14,VIP Customer,North America,Desktop,144,1,1,1.9836,1,1,2024-10-27,14.0,220.86,220.86,0
TP-0007895,CUST-02471,SESS-CUST-02471-1,JRN-CUST-02471,2024-07-23,2024-07-23 00:00:00,0.0,Tuesday,30,7,Q3,2024,Email,Owned,Post_Purchase,email,email,1,1,1,1,First Touch,0,VIP Customer,Asia Pacific,Mobile,89,1,1,0.0733,1,1,2024-07-26,7.0,323.31,323.31,0
TP-0007896,CUST-02472,SESS-CUST-02472-1,JRN-CUST-02472,2024-09-06,2024-09-06 00:00:00,0.0,Friday,36,9,Q3,2024,Email,Owned,Welcome_Series,email,email,1,3,1,0,First Touch,0,Loyal Customer,North America,Mobile,172,5,0,0.1513,0,0,,,0.0,0.0,0
TP-0007897,CUST-02472,SESS-CUST-02472-2,JRN-CUST-02472,2024-09-13,2024-09-13 00:00:00,0.0,Friday,37,9,Q3,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,2,3,0,0,Mid Touch,10,Loyal Customer,North America,Desktop,156,4,0,2.8016,0,0,,,0.0,0.0,0
TP-0007898,CUST-02472,SESS-CUST-02472-3,JRN-CUST-02472,2024-09-21,2024-09-21 00:00:00,0.0,Saturday,38,9,Q3,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,3,3,0,1,Last Touch,20,Loyal Customer,North America,Desktop,28,2,0,3.09,0,0,,,0.0,0.0,0
TP-0007899,CUST-02473,SESS-CUST-02473-1,JRN-CUST-02473,2024-03-22,2024-03-22 00:00:00,0.0,Friday,12,3,Q1,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,1,2,1,0,First Touch,0,Returning Customer,North America,Desktop,463,4,0,0.0,0,0,,,0.0,0.0,0
TP-0007900,CUST-02473,SESS-CUST-02473-2,JRN-CUST-02473,2024-03-29,2024-03-29 00:00:00,0.0,Friday,13,3,Q1,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,2,2,0,1,Last Touch,10,Returning Customer,North America,Mobile,227,3,0,3.2489,0,0,,,0.0,0.0,0
TP-0007901,CUST-02474,SESS-CUST-02474-1,JRN-CUST-02474,2024-11-23,2024-11-23 00:00:00,0.0,Saturday,47,11,Q4,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,1,5,1,0,First Touch,0,VIP Customer,Europe,Desktop,88,3,0,1.7126,0,1,2024-11-30,7.0,0.0,452.27,0
TP-0007902,CUST-02474,SESS-CUST-02474-2,JRN-CUST-02474,2024-11-24,2024-11-24 00:00:00,0.0,Sunday,47,11,Q4,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,5,0,0,Mid Touch,1,VIP Customer,Europe,Desktop,207,4,0,3.3633,0,1,2024-11-30,7.0,0.0,452.27,0
TP-0007903,CUST-02474,SESS-CUST-02474-3,JRN-CUST-02474,2024-11-25,2024-11-25 00:00:00,0.0,Monday,48,11,Q4,2024,Email,Owned,Weekly_Newsletter,email,email,3,5,0,0,Mid Touch,3,VIP Customer,Europe,Mobile,141,3,0,0.1132,0,1,2024-11-30,7.0,0.0,452.27,0
TP-0007904,CUST-02474,SESS-CUST-02474-4,JRN-CUST-02474,2024-11-27,2024-11-27 00:00:00,0.0,Wednesday,48,11,Q4,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,4,5,0,0,Mid Touch,5,VIP Customer,Europe,,47,3,0,1.5721,0,1,2024-11-30,7.0,0.0,452.27,0
TP-0007905,CUST-02474,SESS-CUST-02474-5,JRN-CUST-02474,2024-11-28,2024-11-28 00:00:00,0.0,Thursday,48,11,Q4,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,5,5,0,1,Last Touch,7,VIP Customer,Europe,Mobile,159,2,0,4.4765,1,1,2024-11-30,7.0,452.27,452.27,0
TP-0007906,CUST-02475,SESS-CUST-02475-1,JRN-CUST-02475,2024-04-07,2024-04-07 00:00:00,0.0,Sunday,14,4,Q2,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,1,3,1,0,First Touch,0,Returning Customer,North America,Desktop,111,3,0,1.8396,0,0,,,0.0,0.0,0
TP-0007907,CUST-02475,SESS-CUST-02475-2,JRN-CUST-02475,2024-04-08,2024-04-08 00:00:00,0.0,Monday,15,4,Q2,2024,Email,Owned,Abandoned_Cart,email,email,2,3,0,0,Mid Touch,2,Returning Customer,North America,Mobile,324,1,1,0.1396,0,0,,,0.0,0.0,0
TP-0007908,CUST-02475,SESS-CUST-02475-3,JRN-CUST-02475,2024-04-10,2024-04-10 00:00:00,0.0,Wednesday,15,4,Q2,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,3,3,0,1,Last Touch,5,Returning Customer,North America,Desktop,330,4,0,0.0,0,0,,,0.0,0.0,0
TP-0007909,CUST-02476,SESS-CUST-02476-1,JRN-CUST-02476,2024-02-19,2024-02-19 00:00:00,0.0,Monday,8,2,Q1,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,1,1,1,1,First Touch,0,New Customer,Latin America,Mobile,252,4,0,0.0,1,1,2024-02-20,4.0,36.72,36.72,0
TP-0007910,CUST-02477,SESS-CUST-02477-1,JRN-CUST-02477,2024-09-26,2024-09-26 00:00:00,0.0,Thursday,39,9,Q3,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,2,1,0,First Touch,0,Loyal Customer,Asia Pacific,Mobile,243,5,0,0.0,0,1,2024-10-07,14.0,0.0,137.71,0
TP-0007911,CUST-02477,SESS-CUST-02477-2,JRN-CUST-02477,2024-10-03,2024-10-03 00:00:00,0.0,Thursday,40,10,Q4,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,2,2,0,1,Last Touch,14,Loyal Customer,Asia Pacific,Mobile,51,4,0,2.1673,1,1,2024-10-07,14.0,137.71,137.71,0
TP-0007912,CUST-02478,SESS-CUST-02478-1,JRN-CUST-02478,2024-11-04,2024-11-04 00:00:00,0.0,Monday,45,11,Q4,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,1,2,1,0,First Touch,0,Loyal Customer,North America,Mobile,53,2,0,2.1186,0,0,,,0.0,0.0,0
TP-0007913,CUST-02478,SESS-CUST-02478-2,JRN-CUST-02478,2024-11-05,2024-11-05 00:00:00,0.0,Tuesday,45,11,Q4,2024,Email,Owned,Welcome_Series,email,email,2,2,0,1,Last Touch,6,Loyal Customer,North America,Desktop,278,1,1,0.151,0,0,,,0.0,0.0,0
TP-0007914,CUST-02479,SESS-CUST-02479-1,JRN-CUST-02479,2024-03-26,2024-03-26 00:00:00,0.0,Tuesday,13,3,Q1,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,1,2,1,0,First Touch,0,Lapsed Customer,North America,Mobile,87,2,0,1.5967,0,0,,,0.0,0.0,0
TP-0007915,CUST-02479,SESS-CUST-02479-2,JRN-CUST-02479,2024-04-09,2024-04-09 00:00:00,0.0,Tuesday,15,4,Q2,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,2,2,0,1,Last Touch,22,Lapsed Customer,North America,Desktop,71,3,0,2.2406,0,0,,,0.0,0.0,0
TP-0007916,CUST-02480,SESS-CUST-02480-1,JRN-CUST-02480,2024-07-16,2024-07-16 00:00:00,0.0,Tuesday,29,7,Q3,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,1,3,1,0,First Touch,0,New Customer,Latin America,Mobile,38,3,0,0.0,0,0,,,0.0,0.0,0
TP-0007917,CUST-02480,SESS-CUST-02480-2,JRN-CUST-02480,2024-07-21,2024-07-21 00:00:00,0.0,Sunday,29,7,Q3,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,2,3,0,0,Mid Touch,4,New Customer,Latin America,Mobile,54,2,0,5.4278,0,0,,,0.0,0.0,0
TP-0007918,CUST-02480,SESS-CUST-02480-3,JRN-CUST-02480,2024-07-24,2024-07-24 00:00:00,0.0,Wednesday,30,7,Q3,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,3,3,0,1,Last Touch,9,New Customer,Latin America,Mobile,38,3,0,5.7319,0,0,,,0.0,0.0,0
TP-0007919,CUST-02481,SESS-CUST-02481-1,JRN-CUST-02481,2024-02-18,2024-02-18 00:00:00,0.0,Sunday,7,2,Q1,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,1,2,1,0,First Touch,0,Loyal Customer,Europe,Mobile,255,3,0,3.207,0,0,,,0.0,0.0,0
TP-0007920,CUST-02481,SESS-CUST-02481-2,JRN-CUST-02481,2024-02-19,2024-02-19 00:00:00,0.0,Monday,8,2,Q1,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,2,2,0,1,Last Touch,3,Loyal Customer,Europe,Tablet,125,7,0,2.031,0,0,,,0.0,0.0,0
TP-0007921,CUST-02482,SESS-CUST-02482-1,JRN-CUST-02482,2024-07-21,2024-07-21 00:00:00,0.0,Sunday,29,7,Q3,2024,Email,Owned,Win_Back_Campaign,email,email,1,5,1,0,First Touch,0,Returning Customer,Europe,Desktop,242,5,0,0.2096,0,1,2024-07-29,8.0,0.0,71.56,0
TP-0007922,CUST-02482,SESS-CUST-02482-2,JRN-CUST-02482,2024-07-22,2024-07-22 00:00:00,0.0,Monday,30,7,Q3,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,2,5,0,0,Mid Touch,2,Returning Customer,Europe,Mobile,336,3,0,1.5474,0,1,2024-07-29,8.0,0.0,71.56,0
TP-0007923,CUST-02482,SESS-CUST-02482-3,JRN-CUST-02482,2024-07-24,2024-07-24 00:00:00,0.0,Wednesday,30,7,Q3,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,3,5,0,0,Mid Touch,4,Returning Customer,Europe,Desktop,55,2,0,1.9094,0,1,2024-07-29,8.0,0.0,71.56,0
TP-0007924,CUST-02482,SESS-CUST-02482-4,JRN-CUST-02482,2024-07-25,2024-07-25 00:00:00,0.0,Thursday,30,7,Q3,2024,Email,Owned,Win_Back_Campaign,email,email,4,5,0,0,Mid Touch,6,Returning Customer,Europe,Desktop,245,2,0,0.2079,0,1,2024-07-29,8.0,0.0,71.56,0
TP-0007925,CUST-02482,SESS-CUST-02482-5,JRN-CUST-02482,2024-07-27,2024-07-27 00:00:00,0.0,Saturday,30,7,Q3,2024,Display,Paid,Prospecting_Display,display,display,5,5,0,1,Last Touch,8,Returning Customer,Europe,Mobile,51,5,0,0.4322,1,1,2024-07-29,8.0,71.56,71.56,0
TP-0007926,CUST-02483,SESS-CUST-02483-1,JRN-CUST-02483,2024-09-10,2024-09-10 00:00:00,0.0,Tuesday,37,9,Q3,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,1,2,1,0,First Touch,0,New Customer,Europe,Mobile,100,5,0,3.2273,0,0,,,0.0,0.0,0
TP-0007927,CUST-02483,SESS-CUST-02483-2,JRN-CUST-02483,2024-09-10,2024-09-10 00:00:00,0.0,Tuesday,37,9,Q3,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,2,2,0,1,Last Touch,1,New Customer,Europe,Desktop,190,3,0,4.1433,0,0,,,0.0,0.0,0
TP-0007928,CUST-02484,SESS-CUST-02484-1,JRN-CUST-02484,2024-10-24,2024-10-24 00:00:00,0.0,Thursday,43,10,Q4,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,1,4,1,0,First Touch,0,Returning Customer,Latin America,Mobile,87,5,0,6.7805,0,1,2024-10-28,4.0,0.0,146.22,0
TP-0007929,CUST-02484,SESS-CUST-02484-2,JRN-CUST-02484,2024-10-25,2024-10-25 00:00:00,0.0,Friday,43,10,Q4,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,2,4,0,0,Mid Touch,1,Returning Customer,Latin America,Mobile,396,3,0,0.0,0,1,2024-10-28,4.0,0.0,146.22,0
TP-0007930,CUST-02484,SESS-CUST-02484-3,JRN-CUST-02484,2024-10-26,2024-10-26 00:00:00,0.0,Saturday,43,10,Q4,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,3,4,0,0,Mid Touch,2,Returning Customer,Latin America,Mobile,206,6,0,3.6429,0,1,2024-10-28,4.0,0.0,146.22,0
TP-0007931,CUST-02484,SESS-CUST-02484-4,JRN-CUST-02484,2024-10-27,2024-10-27 00:00:00,0.0,Sunday,43,10,Q4,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,4,4,0,1,Last Touch,4,Returning Customer,Latin America,Mobile,348,2,0,0.0,1,1,2024-10-28,4.0,146.22,146.22,0
TP-0007932,CUST-02485,SESS-CUST-02485-1,JRN-CUST-02485,2024-09-22,2024-09-22 00:00:00,0.0,Sunday,38,9,Q3,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,1,3,1,0,First Touch,0,Returning Customer,Latin America,Desktop,72,4,0,2.3155,0,0,,,0.0,0.0,0
TP-0007933,CUST-02485,SESS-CUST-02485-2,JRN-CUST-02485,2024-09-22,2024-09-22 00:00:00,0.0,Sunday,38,9,Q3,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,3,0,0,Mid Touch,1,Returning Customer,Latin America,Mobile,222,1,1,2.9572,0,0,,,0.0,0.0,0
TP-0007934,CUST-02485,SESS-CUST-02485-3,JRN-CUST-02485,2024-09-23,2024-09-23 00:00:00,0.0,Monday,39,9,Q3,2024,Email,Owned,VIP_Exclusive,email,email,3,3,0,1,Last Touch,2,Returning Customer,Latin America,Mobile,244,1,1,0.1472,0,0,,,0.0,0.0,0
TP-0007935,CUST-02486,SESS-CUST-02486-1,JRN-CUST-02486,2024-03-30,2024-03-30 00:00:00,0.0,Saturday,13,3,Q1,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,1,5,1,0,First Touch,0,Returning Customer,Asia Pacific,Desktop,83,2,0,1.856,0,0,,,0.0,0.0,0
TP-0007936,CUST-02486,SESS-CUST-02486-2,JRN-CUST-02486,2024-03-31,2024-03-31 00:00:00,0.0,Sunday,13,3,Q1,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,5,0,0,Mid Touch,1,Returning Customer,Asia Pacific,Mobile,335,2,0,4.407,0,0,,,0.0,0.0,0
TP-0007937,CUST-02486,SESS-CUST-02486-3,JRN-CUST-02486,2024-04-01,2024-04-01 00:00:00,0.0,Monday,14,4,Q2,2024,Email,Owned,,email,email,3,5,0,0,Mid Touch,3,Returning Customer,Asia Pacific,Mobile,185,1,1,0.1701,0,0,,,0.0,0.0,0
TP-0007938,CUST-02486,SESS-CUST-02486-4,JRN-CUST-02486,2024-04-03,2024-04-03 00:00:00,0.0,Wednesday,14,4,Q2,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,4,5,0,0,Mid Touch,5,Returning Customer,Asia Pacific,Mobile,189,7,0,3.5273,0,0,,,0.0,0.0,0
TP-0007939,CUST-02486,SESS-CUST-02486-5,JRN-CUST-02486,2024-04-04,2024-04-04 00:00:00,0.0,Thursday,14,4,Q2,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,5,5,0,1,Last Touch,7,Returning Customer,Asia Pacific,Desktop,69,1,1,1.9337,0,0,,,0.0,0.0,0
TP-0007940,CUST-02487,SESS-CUST-02487-1,JRN-CUST-02487,2024-07-29,2024-07-29 00:00:00,0.0,Monday,31,7,Q3,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,1,1,1,1,First Touch,0,Returning Customer,North America,Mobile,124,1,1,1.1837,1,1,2024-08-05,18.0,55.59,55.59,0
TP-0007941,CUST-02488,SESS-CUST-02488-1,JRN-CUST-02488,2024-02-17,2024-02-17 00:00:00,0.0,Saturday,7,2,Q1,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,3,1,0,First Touch,0,VIP Customer,Asia Pacific,Mobile,227,1,1,0.0,0,1,2024-02-22,6.0,0.0,447.23,0
TP-0007942,CUST-02488,SESS-CUST-02488-2,JRN-CUST-02488,2024-02-19,2024-02-19 00:00:00,0.0,Monday,8,2,Q1,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,2,3,0,0,Mid Touch,3,VIP Customer,Asia Pacific,Desktop,64,6,0,4.0576,0,1,2024-02-22,6.0,0.0,447.23,0
TP-0007943,CUST-02488,SESS-CUST-02488-3,JRN-CUST-02488,2024-02-21,2024-02-21 00:00:00,0.0,Wednesday,8,2,Q1,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,3,3,0,1,Last Touch,6,VIP Customer,Asia Pacific,Mobile,216,3,0,3.0789,1,1,2024-02-22,6.0,447.23,447.23,0
